DemAffl,DemAge,DemClusterGroup,DemGender,DemReg,DemTVReg,LoyalClass,LoyalSpend,LoyalTime,TargetBuy
12.0,53.0,3,1,3,3,3,0.0099999999999999,8.0,0
8.0,40.0,1,0,0,2,0,6000.0,1.0,1
9.0,50.0,2,0,0,10,0,6000.0,10.0,0
8.0,30.0,2,0,3,3,3,0.0099999999999999,9.0,0
6.0,32.0,3,0,3,3,2,500.0,9.0,1
12.0,51.0,2,0,0,11,2,0.0299999999999999,9.0,0
6.0,49.0,2,0,3,3,3,0.0099999999999999,5.0,0
8.0,53.0,2,0,0,10,3,0.0099999999999999,5.0,0
6.0,72.0,2,1,3,3,0,6000.0,2.0,1
8.0,37.0,2,0,0,4,3,0.0099999999999999,5.0,1
7.0,56.0,2,0,0,2,3,0.0099999999999999,6.5646704949412085,0
7.0,65.0,2,0,0,10,0,6000.0,6.0,0
8.0,28.0,2,0,0,4,2,600.0,1.0,0
6.0,64.0,2,2,0,2,2,1000.0,8.0,0
13.0,46.0,3,0,3,3,3,0.0099999999999999,8.0,0
8.0,44.0,3,1,3,3,3,0.0099999999999999,4.0,0
7.0,45.0,5,2,3,3,3,0.0099999999999999,7.0,0
6.0,37.0,2,2,3,3,2,2000.0,4.0,0
7.0,50.0,2,0,0,11,3,0.0099999999999999,4.0,0
9.0,48.0,2,1,1,7,2,100.0,14.0,0
6.0,31.0,2,0,2,6,3,0.0099999999999999,5.0,0
4.0,52.0,2,0,0,10,3,0.0099999999999999,5.0,0
6.0,55.0,2,0,1,5,2,4805.42,11.0,0
8.0,51.0,2,0,3,8,2,3000.0,8.0,1
8.0,47.0,2,0,3,3,2,1000.0,16.0,0
7.0,63.0,2,0,1,12,3,0.0099999999999999,4.0,0
6.0,57.0,1,0,3,3,2,1500.0,5.0,0
2.0,67.0,3,0,3,3,0,6000.0,2.0,0
10.0,50.0,5,0,0,4,3,0.0099999999999999,6.5646704949412085,1
10.0,36.0,2,0,3,3,0,8000.0,12.0,0
8.0,51.0,3,0,1,7,0,12000.0,2.0,1
8.0,32.0,5,0,1,7,3,0.0099999999999999,5.0,0
5.0,29.0,2,0,0,10,2,50.0,2.0,1
8.0,51.0,2,1,0,4,3,0.0099999999999999,5.0,0
8.0,47.0,2,0,0,10,2,2500.0,1.0,0
8.0,40.0,2,0,3,3,3,0.0099999999999999,5.0,0
16.0,33.0,0,0,3,3,0,9000.0,3.0,1
10.0,51.0,2,0,3,3,2,500.0,9.0,0
7.0,49.0,2,0,0,10,0,6000.0,26.0,0
4.0,49.0,2,0,0,4,3,0.0099999999999999,4.0,0
8.0,69.0,2,0,0,4,0,9000.0,8.0,0
10.0,65.0,2,0,0,10,0,6000.0,2.0,0
2.0,66.0,2,0,3,8,2,1000.0,8.0,0
12.0,72.0,2,0,3,3,0,6000.0,5.0,0
7.0,51.0,3,0,0,4,3,0.0099999999999999,7.0,0
8.0,51.0,2,0,0,4,2,4000.0,1.0,0
8.0,29.0,3,0,1,7,0,5999.999999999999,2.0,0
6.0,65.0,2,0,1,7,3,0.0099999999999999,5.0,0
9.0,33.0,2,0,0,10,0,6315.0,4.0,0
8.0,50.0,5,0,3,3,2,3000.01,8.0,0
7.0,53.0,5,1,3,3,0,7300.0,8.0,0
6.0,40.0,5,1,3,3,3,0.0099999999999999,8.0,0
5.0,40.0,3,1,3,3,3,0.0099999999999999,9.0,0
8.0,67.0,1,0,0,2,3,0.0099999999999999,9.0,0
6.0,51.0,3,0,0,4,3,0.0099999999999999,4.0,0
5.0,78.0,2,0,2,6,2,4000.0,2.0,0
14.0,79.0,3,1,3,3,2,3000.01,5.0,0
6.0,51.0,2,0,1,7,0,6000.0,2.0,0
8.0,51.0,5,0,1,7,2,3000.0,2.0,1
23.0,33.0,3,0,3,3,0,6000.0,1.0,1
6.0,49.0,4,1,3,3,3,0.0099999999999999,5.0,0
3.0,45.0,5,0,3,3,3,0.0099999999999999,5.0,0
6.0,50.0,2,1,1,7,3,0.0099999999999999,5.0,0
9.0,72.0,2,0,0,10,2,3200.0,18.0,0
20.0,52.0,2,0,3,3,2,2000.0,1.0,1
7.0,51.0,0,0,0,4,3,0.0099999999999999,9.0,1
8.0,51.0,2,0,0,11,0,11700.0,8.0,1
9.0,33.0,2,2,0,4,2,1000.0,4.0,0
16.0,51.0,3,0,1,7,3,0.0099999999999999,5.0,1
11.0,49.0,2,1,2,6,3,0.0099999999999999,7.0,0
8.0,51.0,4,1,3,3,0,6000.0,16.0,0
7.0,53.0,5,0,1,12,0,6052.66,6.5646704949412085,0
4.0,59.0,2,0,0,11,3,0.0099999999999999,5.0,0
6.0,46.0,2,0,0,10,3,0.0099999999999999,5.0,0
8.0,45.0,2,2,3,8,3,0.0099999999999999,4.0,0
8.0,53.0,0,0,3,3,3,0.0099999999999999,9.0,0
11.0,51.0,2,0,1,7,1,20229.85,3.0,0
4.0,44.0,2,0,0,10,2,70.0,2.0,0
7.0,79.0,2,2,3,3,0,6000.0,2.0,0
5.0,50.0,2,0,3,3,0,9146.05,8.0,1
5.0,50.0,2,1,3,3,3,0.0099999999999999,4.0,0
9.0,72.0,4,0,3,3,0,12000.0,11.0,0
9.0,29.0,2,0,0,10,0,6000.0,2.0,0
11.0,73.0,2,0,1,7,2,4424.0,7.0,0
15.0,35.0,3,0,3,3,3,0.0099999999999999,7.0,1
6.0,51.0,5,0,1,5,3,0.0099999999999999,9.0,0
7.0,51.0,2,0,0,4,2,1500.0,13.0,0
4.0,42.0,5,0,3,3,3,0.0099999999999999,7.0,1
16.0,38.0,2,0,0,10,2,2700.0,5.0,1
8.0,57.0,2,1,3,3,0,12053.35,7.0,0
8.0,57.0,3,0,1,12,0,6000.0,6.0,1
6.0,55.0,2,0,0,10,2,3000.0,6.0,1
7.0,43.0,2,0,0,10,2,5000.0,1.0,1
8.0,23.0,3,0,3,8,2,420.0,1.0,1
5.0,40.0,2,0,3,8,3,0.0099999999999999,7.0,0
13.0,58.0,2,1,3,3,0,12053.35,7.0,0
14.0,32.0,2,2,0,11,2,1000.0,9.0,0
9.0,46.0,3,0,3,3,3,0.0099999999999999,4.0,0
4.0,66.0,2,1,0,10,0,9000.0,3.0,0
7.0,73.0,2,0,3,3,1,25257.46,9.0,0
10.0,51.0,5,0,0,4,3,0.0099999999999999,8.0,0
14.0,56.0,2,1,3,3,2,3000.0,5.0,0
13.0,51.0,2,0,0,2,2,3000.0,3.0,0
5.0,76.0,2,1,1,7,0,12000.0,2.0,0
8.0,51.0,2,0,0,4,2,3000.0,9.0,0
8.0,51.0,1,0,3,3,3,0.0099999999999999,6.0,0
7.0,59.0,2,0,0,4,0,5400.0,9.0,0
16.0,63.0,2,1,3,3,0,6000.0,1.0,0
8.0,64.0,2,0,3,3,0,6000.0,1.0,0
6.0,54.0,0,2,3,3,0,6000.0,2.0,0
11.0,51.0,1,0,0,2,0,6000.0,5.0,0
12.0,36.0,2,1,0,4,0,6000.01,11.0,1
8.0,42.0,3,0,3,8,2,820.0,8.0,0
4.0,51.0,2,0,1,12,2,3500.01,5.0,0
9.0,51.0,2,2,0,11,3,0.0099999999999999,8.0,0
8.0,31.0,3,0,0,4,3,0.0099999999999999,6.5646704949412085,1
8.0,35.0,2,0,0,10,0,7000.0,4.0,1
7.0,48.0,2,0,2,6,2,600.0,1.0,0
13.0,50.0,4,1,3,3,3,0.0099999999999999,5.0,1
8.0,51.0,1,1,2,6,2,4800.0,3.0,0
10.0,51.0,0,0,3,8,2,756.6099999999999,16.0,0
10.0,54.0,2,2,0,4,3,0.0099999999999999,5.0,0
8.0,56.0,1,0,0,11,2,3000.01,8.0,0
14.0,46.0,2,0,3,3,0,6000.0,3.0,1
8.0,52.0,4,0,3,3,2,3000.0,15.0,0
3.0,51.0,2,0,0,4,3,0.0099999999999999,8.0,0
15.0,61.0,2,0,4,9,2,5000.0,6.0,0
7.0,72.0,2,0,0,10,2,3000.0,3.0,0
8.0,55.0,2,1,0,10,2,3000.0,3.0,0
10.0,42.0,2,0,0,11,3,0.0099999999999999,8.0,1
11.0,53.0,2,1,0,11,3,0.0099999999999999,9.0,0
8.0,71.0,2,0,3,3,0,6000.0,1.0,0
8.0,65.0,4,0,3,3,2,5000.0,5.0,0
15.0,51.0,5,1,0,4,3,0.0099999999999999,6.5646704949412085,0
6.0,49.0,2,2,0,10,3,0.0099999999999999,8.0,0
6.0,57.0,2,1,0,2,2,3000.0,13.0,0
11.0,65.0,2,0,0,10,2,2000.0,1.0,0
8.0,54.0,2,0,0,2,2,3000.0,3.0,0
10.0,44.0,2,0,3,3,2,3000.0,4.0,0
9.0,51.0,4,0,4,9,0,6105.32,6.5646704949412085,0
8.0,51.0,2,0,0,11,2,100.0,1.0,1
4.0,51.0,5,0,3,3,3,0.0099999999999999,8.0,0
5.0,45.0,2,0,0,10,2,2000.0,4.0,0
4.0,56.0,2,0,1,7,0,6000.0,4.0,0
7.0,51.0,0,0,3,3,2,600.0,4.0,0
7.0,64.0,2,0,3,3,2,1000.0,7.0,0
9.0,78.0,2,2,0,10,0,10000.0,15.0,0
4.0,65.0,1,0,3,3,3,0.0099999999999999,7.0,0
8.0,54.0,2,0,0,11,3,0.0099999999999999,9.0,0
5.0,50.0,2,1,0,11,0,6000.01,4.0,0
10.0,64.0,5,0,3,3,2,1000.0,5.0,0
10.0,51.0,1,0,0,11,2,200.0,10.0,0
8.0,51.0,4,1,1,5,0,6000.0,1.0,0
7.0,54.0,1,0,3,3,0,6000.0,2.0,0
8.0,62.0,0,0,3,3,0,10000.0,4.0,0
9.0,63.0,1,0,3,3,0,10652.66,8.0,0
6.0,68.0,3,0,3,3,0,17000.0,1.0,1
14.0,40.0,2,0,0,2,2,3000.0,2.0,0
12.0,51.0,1,0,3,3,2,1000.0,4.0,0
11.0,39.0,2,0,2,6,3,0.0099999999999999,5.0,1
13.0,57.0,1,0,3,3,2,920.0,7.0,0
14.0,70.0,2,0,0,4,0,6105.32,7.0,1
9.0,64.0,1,1,3,3,2,5000.0,1.0,0
7.0,46.0,3,0,1,12,0,6053.349999999999,6.5646704949412085,0
7.0,49.0,2,1,3,3,0,6000.0,2.0,0
11.0,78.0,2,0,0,2,0,6000.0,3.0,1
19.0,43.0,2,0,3,3,2,3000.0,7.0,1
6.0,41.0,3,0,3,3,2,1000.0,1.0,1
9.0,71.0,2,0,1,7,1,40000.0,9.0,0
13.0,48.0,2,1,0,11,2,420.01,9.0,1
6.0,59.0,4,1,3,3,0,6000.0,3.0,0
22.0,43.0,2,0,0,11,3,0.0099999999999999,9.0,1
8.0,35.0,2,0,0,2,2,420.0,4.0,1
8.0,62.0,1,0,0,4,0,6967.9,19.0,0
12.0,65.0,2,1,3,3,0,6000.0,1.0,0
10.0,52.0,2,0,0,10,2,50.0,11.0,0
21.0,33.0,2,0,3,3,3,0.0099999999999999,7.0,1
6.0,50.0,2,0,0,4,0,7000.0,1.0,1
8.0,50.0,2,0,0,11,3,0.0099999999999999,9.0,0
8.0,55.0,5,0,3,3,3,0.0099999999999999,4.0,0
19.0,36.0,2,0,0,4,3,0.0099999999999999,5.0,1
5.0,66.0,2,2,0,11,0,15000.0,4.0,0
8.0,51.0,1,2,1,12,2,1000.0,6.5646704949412085,0
9.0,56.0,3,0,3,3,0,12000.0,1.0,0
13.0,33.0,5,0,3,3,2,62.10999999999999,2.0,1
10.0,53.0,5,0,3,3,0,11500.0,2.0,0
9.0,51.0,2,0,1,7,2,1000.0,10.0,0
9.0,70.0,2,0,3,3,0,11053.35,6.0,0
13.0,73.0,2,1,0,10,0,7500.0,4.0,1
10.0,55.0,2,0,3,3,0,6000.0,1.0,0
8.0,50.0,0,0,3,3,2,3000.0,1.0,0
6.0,75.0,5,1,3,3,2,2000.0,16.0,0
15.0,36.0,2,0,3,3,3,0.0099999999999999,8.0,1
9.0,62.0,5,1,3,3,0,6053.339999999999,4.0,0
14.0,58.0,2,1,0,10,2,5000.0,4.0,0
8.0,62.0,3,0,3,3,2,1000.0,4.0,0
8.0,61.0,5,0,0,11,3,0.0099999999999999,8.0,0
4.0,75.0,2,0,0,10,2,2000.0,2.0,0
6.0,51.0,1,0,3,3,1,40000.0,6.5646704949412085,0
4.0,50.0,1,0,3,3,3,0.0099999999999999,5.0,0
5.0,57.0,2,0,3,3,2,3000.0,8.0,0
4.0,38.0,2,0,2,6,2,3000.0,1.0,1
7.0,50.0,2,0,1,7,2,4534.11,1.0,0
12.0,38.0,5,0,3,3,3,0.0099999999999999,8.0,1
7.0,61.0,2,0,1,12,3,0.0099999999999999,5.0,0
7.0,63.0,2,0,0,10,0,6000.0,1.0,1
9.0,70.0,2,0,0,11,3,0.0099999999999999,8.0,0
6.0,35.0,2,0,0,4,2,2000.01,9.0,0
6.0,78.0,2,0,2,6,2,4884.25,12.0,0
6.0,76.0,2,0,0,4,2,500.0,20.0,0
8.0,51.0,1,0,1,5,0,6000.0,1.0,0
10.0,41.0,5,0,3,3,3,0.0099999999999999,8.0,1
8.0,43.0,4,0,3,3,2,100.01,8.0,0
7.0,46.0,2,0,3,3,0,6000.0,2.0,0
8.0,55.0,2,0,0,11,0,6600.0,8.0,0
6.0,59.0,2,1,0,11,2,3050.0,11.0,0
8.0,51.0,2,0,0,11,2,3000.0,8.0,0
17.0,67.0,2,0,0,2,0,8300.0,12.0,0
7.0,57.0,2,0,0,11,2,250.0,10.0,0
5.0,50.0,2,0,1,7,0,6053.349999999999,7.0,0
8.0,77.0,4,0,0,11,0,6000.0,6.0,0
19.0,53.0,2,1,3,8,2,1600.0,5.0,1
6.0,36.0,2,0,1,5,2,1000.0,4.0,0
8.0,48.0,2,0,3,3,0,6052.66,7.0,0
8.0,51.0,3,0,3,3,2,3000.0,7.0,0
8.0,45.0,5,0,3,3,2,1000.0,6.5646704949412085,0
8.0,30.0,2,0,0,11,3,0.0099999999999999,5.0,0
8.0,48.0,2,1,0,10,2,2000.0,4.0,0
17.0,52.0,2,1,3,3,2,600.0,8.0,0
3.0,50.0,3,1,3,3,2,1000.0,1.0,0
11.0,51.0,4,0,0,4,2,1455.1,11.0,0
8.0,51.0,5,0,3,8,1,37269.94,8.0,0
8.0,56.0,2,0,2,1,0,11000.0,5.0,0
7.0,69.0,2,0,3,3,3,0.0099999999999999,5.0,0
8.0,51.0,0,0,2,1,2,1500.0,5.0,0
8.0,58.0,2,1,0,10,0,6000.0,6.0,0
8.0,51.0,1,0,3,8,3,0.0099999999999999,5.0,0
8.0,74.0,2,1,0,10,0,14500.0,4.0,0
7.0,51.0,2,0,3,3,2,100.0,1.0,0
9.0,54.0,2,1,1,12,0,16000.0,4.0,0
9.0,68.0,2,0,3,3,0,19000.0,14.0,0
4.0,58.0,2,0,0,10,0,6000.0,5.0,0
7.0,51.0,5,1,3,3,2,800.0,6.5646704949412085,0
5.0,65.0,2,0,3,3,3,0.0099999999999999,10.0,0
5.0,75.0,1,0,3,3,2,5000.0,12.0,0
2.0,51.0,5,0,3,3,0,9000.0,8.0,0
5.0,53.0,2,0,3,8,2,50.0,10.0,0
11.0,51.0,3,0,1,12,2,500.0,11.0,0
20.0,34.0,2,0,3,8,2,1000.0,5.0,1
11.0,62.0,2,0,0,10,3,0.0099999999999999,4.0,0
9.0,51.0,1,0,0,4,0,6026.669999999999,9.0,1
8.0,51.0,4,0,0,2,0,6000.0,15.0,0
14.0,51.0,2,0,0,4,2,445.0,7.0,1
12.0,49.0,2,1,0,4,2,50.01,8.0,0
8.0,52.0,3,1,3,3,3,0.0099999999999999,7.0,0
12.0,59.0,2,1,0,10,0,6000.0,3.0,0
7.0,61.0,2,0,0,10,3,0.0099999999999999,11.0,1
8.0,51.0,5,0,0,2,2,3000.0,4.0,0
8.0,52.0,0,0,3,3,2,100.01,10.0,0
10.0,51.0,2,0,0,10,3,0.0099999999999999,5.0,1
9.0,41.0,2,1,3,3,3,0.0099999999999999,5.0,0
8.0,52.0,1,0,3,3,3,0.0099999999999999,5.0,0
11.0,65.0,2,0,1,7,2,1000.0,8.0,1
5.0,65.0,5,0,3,3,2,1000.0,5.0,1
10.0,61.0,2,0,0,10,0,7100.0,11.0,0
5.0,51.0,0,0,0,4,3,0.0099999999999999,7.0,0
8.0,48.0,2,0,3,8,3,0.0099999999999999,9.0,0
6.0,64.0,2,0,0,10,2,300.0,8.0,0
8.0,64.0,5,0,3,3,0,6000.0,3.0,0
8.0,51.0,5,1,3,3,1,38493.5,3.0,0
7.0,25.0,2,2,0,2,3,0.0099999999999999,5.0,0
7.0,45.0,2,0,0,10,3,0.0099999999999999,4.0,0
8.0,39.0,2,0,3,8,2,50.01,8.0,0
2.0,36.0,2,1,3,3,2,4035.56,4.0,1
8.0,60.0,2,0,0,10,2,3000.0,8.0,0
7.0,65.0,2,1,1,7,2,2000.0,8.0,0
8.0,51.0,5,2,3,3,0,6000.0,2.0,0
8.0,63.0,2,1,3,3,0,10884.25,11.0,0
10.0,42.0,2,1,0,4,2,200.0,2.0,1
8.0,51.0,1,1,4,9,2,250.0,15.0,0
8.0,69.0,2,2,3,3,3,0.0099999999999999,8.0,0
4.0,64.0,4,1,3,3,2,500.0,1.0,0
9.0,51.0,2,0,2,6,0,6000.0,4.0,0
9.0,69.0,2,0,3,8,1,25500.0,1.0,0
9.0,43.0,2,0,3,3,2,1000.0,1.0,1
12.0,23.0,2,1,0,4,2,300.0,2.0,1
7.0,37.0,2,0,3,8,3,0.0099999999999999,5.0,0
13.0,56.0,2,0,0,2,2,1000.0,10.0,1
7.0,48.0,2,0,0,10,2,50.0,1.0,0
12.0,37.0,2,0,3,8,3,0.0099999999999999,4.0,1
7.0,42.0,2,0,0,10,0,12760.0,5.0,0
8.0,39.0,2,1,0,10,2,5000.0,6.0,1
11.0,63.0,2,2,3,3,0,6000.0,2.0,1
12.0,47.0,2,0,0,10,2,2400.0,1.0,1
11.0,75.0,2,0,0,10,0,6000.0,2.0,1
10.0,51.0,2,0,0,10,3,0.0099999999999999,5.0,0
8.0,65.0,2,0,0,10,0,12000.0,1.0,0
5.0,75.0,5,1,3,3,2,1000.0,5.0,0
8.0,79.0,4,0,3,3,2,3000.0,1.0,0
3.0,65.0,2,0,3,3,2,5000.0,1.0,1
9.0,61.0,2,0,3,3,0,10500.0,8.0,0
5.0,57.0,2,0,0,10,3,0.0099999999999999,5.0,0
8.0,53.0,2,2,0,11,3,0.0099999999999999,8.0,1
9.0,57.0,2,1,0,10,0,6000.0,6.0,0
9.0,34.0,2,0,4,9,3,0.0099999999999999,5.0,1
11.0,58.0,1,0,3,3,0,6000.0,6.5646704949412085,0
6.0,53.0,4,0,3,3,2,300.0,9.0,0
8.0,51.0,4,0,1,12,3,0.0099999999999999,7.0,0
8.0,73.0,2,1,0,10,2,1000.0,12.0,0
10.0,65.0,2,0,0,10,0,6000.0,2.0,0
8.0,51.0,5,2,0,2,1,20574.98,3.0,0
9.0,49.0,6,1,3,3,2,1000.0,7.0,0
16.0,54.0,3,1,3,3,3,0.0099999999999999,5.0,0
14.0,77.0,2,2,1,7,0,12106.7,7.0,1
10.0,51.0,2,0,0,2,1,20218.54,8.0,0
11.0,51.0,3,0,1,5,0,6000.0,3.0,0
8.0,47.0,3,0,1,7,3,0.0099999999999999,7.0,0
14.0,33.0,5,0,3,3,2,41.62,2.0,1
9.0,51.0,2,0,1,7,0,9000.0,8.0,0
6.0,35.0,2,0,1,7,3,0.0099999999999999,4.0,0
4.0,61.0,2,2,3,3,2,1000.0,1.0,0
13.0,51.0,3,0,3,3,3,0.0099999999999999,7.0,0
3.0,67.0,2,1,0,10,0,7400.0,8.0,0
8.0,39.0,5,0,3,3,2,750.0,6.5646704949412085,1
8.0,46.0,3,0,0,4,2,75.01,8.0,0
2.0,42.0,0,1,3,3,0,6000.0,2.0,0
11.0,34.0,3,0,3,3,2,1300.0,1.0,1
13.0,28.0,4,0,3,3,2,1000.0,2.0,0
5.0,44.0,2,0,3,3,3,0.0099999999999999,5.0,0
7.0,54.0,5,2,3,3,2,1000.0,11.0,0
10.0,51.0,2,0,0,2,3,0.0099999999999999,5.0,1
11.0,47.0,2,1,3,3,3,0.0099999999999999,8.0,0
5.0,44.0,2,0,0,10,3,0.0099999999999999,4.0,0
10.0,52.0,5,2,3,3,2,844.8699999999999,3.0,0
5.0,51.0,4,0,3,3,0,10919.71,8.0,0
14.0,31.0,2,0,0,10,2,1300.0,4.0,1
8.0,41.0,2,0,0,10,0,5700.0,8.0,0
8.0,70.0,3,0,3,3,2,2035.88,5.0,0
8.0,51.0,3,1,3,3,3,0.0099999999999999,5.0,1
10.0,70.0,5,1,3,3,0,12000.0,1.0,1
6.0,65.0,2,2,0,10,2,3000.0,10.0,0
11.0,51.0,2,1,3,3,3,0.0099999999999999,6.5646704949412085,0
6.0,73.0,0,0,3,3,3,0.0099999999999999,7.0,0
9.0,61.0,3,0,3,3,3,0.0099999999999999,6.0,0
9.0,72.0,1,0,3,3,0,6000.0,2.0,0
6.0,61.0,5,0,3,3,0,6000.0,5.0,0
12.0,52.0,1,1,3,3,2,3000.0,5.0,0
8.0,51.0,1,0,4,9,2,1500.0,11.0,1
6.0,78.0,2,2,3,8,3,0.0099999999999999,8.0,0
9.0,51.0,1,0,2,6,3,0.0099999999999999,4.0,0
8.0,51.0,2,0,1,12,2,500.0,8.0,1
7.0,55.0,2,0,0,4,3,0.0099999999999999,4.0,1
8.0,51.0,0,0,3,3,2,2000.0,2.0,0
6.0,39.0,2,1,0,4,3,0.0099999999999999,7.0,1
10.0,69.0,4,0,1,12,2,4000.0,6.5646704949412085,0
8.0,53.0,0,0,2,1,2,2004.0,31.0,0
16.0,61.0,2,1,4,9,0,6000.0,2.0,1
8.0,67.0,2,0,2,1,2,4500.0,18.0,0
11.0,44.0,2,0,0,10,2,2500.0,2.0,1
23.0,30.0,2,0,0,10,2,107.89,3.0,1
10.0,61.0,2,0,3,3,2,60.0,2.0,0
10.0,76.0,1,0,3,3,2,2000.0,1.0,0
13.0,65.0,3,0,3,3,0,6053.349999999999,6.0,0
7.0,57.0,2,1,0,10,0,9105.32,7.0,0
10.0,54.0,1,0,3,3,3,0.0099999999999999,10.0,0
8.0,34.0,1,0,0,2,2,50.0,3.0,1
10.0,78.0,3,0,0,11,2,5000.0,6.5646704949412085,0
9.0,43.0,2,1,3,3,0,6000.0,6.0,0
12.0,59.0,2,0,3,8,0,6000.0,5.0,1
8.0,47.0,5,0,3,3,2,2400.0,3.0,0
11.0,49.0,5,1,3,3,3,0.0099999999999999,4.0,0
8.0,45.0,2,0,0,10,2,420.0,4.0,0
7.0,51.0,3,0,0,2,3,0.0099999999999999,5.0,0
8.0,51.0,1,2,3,3,2,2000.0,9.0,0
11.0,35.0,2,1,3,3,2,798.65,12.0,1
9.0,51.0,5,0,0,4,2,3000.0,2.0,0
12.0,45.0,1,1,3,3,0,6000.0,5.0,0
2.0,61.0,2,2,0,10,2,4000.0,2.0,0
9.0,51.0,5,0,0,11,0,6000.0,2.0,0
8.0,51.0,0,0,2,1,0,6000.0,2.0,0
9.0,57.0,1,2,3,3,2,2000.0,1.0,0
9.0,44.0,2,1,0,10,2,0.0199999999999999,5.0,0
11.0,73.0,1,0,3,3,0,6000.0,1.0,1
10.0,66.0,2,1,3,3,0,6000.0,2.0,0
7.0,40.0,2,0,0,10,3,0.0099999999999999,7.0,0
5.0,40.0,2,0,4,9,3,0.0099999999999999,5.0,0
8.0,66.0,2,0,1,7,0,12000.0,1.0,0
6.0,24.0,2,0,3,8,3,0.0099999999999999,4.0,1
12.0,26.0,2,0,0,2,2,3000.0,3.0,1
8.0,64.0,3,1,3,3,0,6000.0,1.0,0
4.0,29.0,3,0,3,3,3,0.0099999999999999,5.0,1
9.0,36.0,2,0,0,10,2,1000.0,8.0,1
8.0,64.0,3,0,3,3,0,10000.0,29.0,0
5.0,51.0,3,0,2,6,0,6000.0,2.0,0
5.0,74.0,1,1,3,3,0,12000.0,1.0,0
6.0,48.0,2,0,3,3,3,0.0099999999999999,5.0,0
8.0,38.0,2,0,0,11,2,1000.0,9.0,0
9.0,50.0,2,0,0,11,0,12000.0,11.0,0
5.0,48.0,2,0,0,4,3,0.0099999999999999,4.0,0
8.0,56.0,0,0,1,7,2,50.0,7.0,0
9.0,56.0,5,0,3,3,3,0.0099999999999999,5.0,0
11.0,51.0,2,0,3,8,3,0.0099999999999999,5.0,0
11.0,67.0,5,0,3,3,0,6000.0,2.0,0
12.0,66.0,2,2,0,10,1,28000.0,4.0,0
9.0,47.0,2,0,3,3,0,6000.0,1.0,0
4.0,39.0,2,0,1,12,3,0.0099999999999999,4.0,0
5.0,48.0,3,0,1,12,2,3000.0,6.5646704949412085,0
6.0,48.0,3,1,3,3,3,0.0099999999999999,4.0,0
6.0,39.0,5,1,3,3,2,2000.0,1.0,1
6.0,78.0,2,0,3,8,0,6827.599999999999,6.0,0
4.0,19.0,0,0,3,3,2,5000.0,2.0,0
3.0,70.0,1,1,3,3,3,0.0099999999999999,9.0,0
8.0,41.0,5,0,2,6,2,50.0,9.0,0
3.0,65.0,1,1,3,3,0,6000.0,1.0,0
11.0,40.0,3,0,3,3,2,750.0,8.0,1
8.0,51.0,4,2,1,7,2,50.01,5.0,0
13.0,59.0,2,0,0,10,2,3000.0,4.0,1
10.0,63.0,2,1,3,3,2,1000.0,6.0,0
7.0,32.0,2,0,3,3,3,0.0099999999999999,5.0,0
6.0,52.0,2,0,0,10,0,6000.0,2.0,0
5.0,66.0,2,0,4,9,2,728.0,13.0,0
5.0,57.0,2,1,0,10,3,0.0099999999999999,5.0,0
12.0,34.0,2,0,3,3,3,0.0099999999999999,5.0,1
6.0,45.0,2,0,3,3,2,2000.0,1.0,0
8.0,52.0,5,0,3,8,2,0.0199999999999999,9.0,0
13.0,61.0,2,0,0,10,2,2409.87,17.0,0
8.0,51.0,5,0,1,12,3,0.0099999999999999,7.0,0
8.0,35.0,3,0,0,4,2,0.0199999999999999,6.5646704949412085,0
7.0,55.0,2,0,1,7,3,0.0099999999999999,4.0,1
6.0,61.0,2,0,0,11,0,7053.349999999999,7.0,1
8.0,49.0,2,0,2,1,2,82.57,16.0,0
8.0,68.0,3,0,3,3,0,6000.0,1.0,1
12.0,51.0,2,0,3,3,2,420.0,4.0,0
11.0,65.0,2,0,0,10,2,2200.0,4.0,0
7.0,51.0,4,0,0,11,2,50.0,8.0,0
11.0,37.0,2,0,0,10,3,0.0099999999999999,4.0,0
12.0,35.0,2,0,0,10,3,0.0099999999999999,4.0,1
13.0,55.0,2,1,3,3,0,6000.0,1.0,1
9.0,74.0,3,0,3,3,2,1000.0,5.0,1
12.0,32.0,2,0,3,8,3,0.0099999999999999,5.0,1
8.0,51.0,2,1,3,8,2,50.0,11.0,0
9.0,46.0,2,0,0,10,2,1000.0,5.0,0
10.0,41.0,5,2,3,3,0,19988.86,3.0,1
9.0,63.0,3,0,3,3,1,20162.22,3.0,0
13.0,30.0,2,1,3,3,2,3000.0,3.0,0
11.0,56.0,4,0,3,3,2,1500.0,9.0,0
12.0,51.0,1,0,3,3,3,0.0099999999999999,8.0,0
8.0,48.0,1,0,1,5,3,0.0099999999999999,5.0,0
20.0,51.0,2,0,3,8,1,24106.7,7.0,1
9.0,47.0,2,0,0,4,2,420.0,4.0,0
4.0,56.0,2,0,3,3,2,2500.0,6.0,0
8.0,59.0,2,0,0,11,3,0.0099999999999999,9.0,0
8.0,51.0,3,0,3,3,0,6000.0,6.0,0
6.0,51.0,1,0,3,8,0,6053.349999999999,6.0,0
6.0,65.0,2,1,0,10,2,3000.0,18.0,0
5.0,46.0,2,0,0,10,3,0.0099999999999999,4.0,0
8.0,33.0,5,0,1,5,3,0.0099999999999999,9.0,0
8.0,44.0,5,0,0,2,0,6000.0,1.0,0
6.0,47.0,2,0,0,10,0,6000.0,2.0,0
